level,rule,order_count,revenue
2,Service=Wash_&_Iron_(Kg_Basis) and amount_bd_bin=bucket_1,240.0,42669.0
2,Service=Wash_&_Iron_(Kg_Basis) and Store_Name=AECS,13.0,8379.0
2,Service=Wash_&_Iron_(Kg_Basis) and Does_pickup_charge_exist=Y,592.0,285075.0
2,Service=Wash_&_Iron_(Kg_Basis) and Store_Name=BANASWADI,28.0,7074.0
2,Service=Wash_&_Iron_(Kg_Basis) and Store_Name=DOMLUR,467.0,185715.0
2,Service=Wash_&_Iron_(Kg_Basis) and Store_Name=HSR,213.0,103419.0
2,Service=Wash_&_Iron_(Kg_Basis) and Store_Name=SARJAPUR,74.0,40509.0
2,amount_bd_bin=bucket_2 and Does_delivery_charge_exist=N,220.0,72836.0
2,amount_bd_bin=bucket_2 and Payment_Mode=Online,878.0,287245.0
2,amount_bd_bin=bucket_2 and Does_delivery_charge_exist=Y,694.0,226345.0
2,amount_bd_bin=bucket_2 and Payment_Mode=Cash_to_store,27.0,9012.0
2,amount_bd_bin=bucket_2 and Does_pickup_charge_exist=N,222.0,73359.0
2,amount_bd_bin=bucket_2 and Does_pickup_charge_exist=Y,692.0,225822.0
2,Does_pickup_charge_exist=N and Does_delivery_charge_exist=N,1117.0,397560.0
2,Does_pickup_charge_exist=N and Payment_Mode=Online,1006.0,348577.0
2,Does_pickup_charge_exist=N and Does_delivery_charge_exist=Y,13.0,3177.0
2,Does_pickup_charge_exist=N and Payment_Mode=Cash_to_store,96.0,40960.0
2,amount_bd_bin=bucket_4 and Does_delivery_charge_exist=N,91.0,75922.0
2,amount_bd_bin=bucket_4 and Payment_Mode=Online,329.0,274747.0
2,amount_bd_bin=bucket_4 and Does_delivery_charge_exist=Y,262.0,219310.0
2,amount_bd_bin=bucket_4 and Payment_Mode=Cash_to_store,19.0,16250.0
2,amount_bd_bin=bucket_4 and Does_pickup_charge_exist=N,92.0,76922.0
2,amount_bd_bin=bucket_4 and Does_pickup_charge_exist=Y,261.0,218310.0
2,amount_bd_bin=bucket_3 and Does_delivery_charge_exist=N,129.0,65978.0
2,amount_bd_bin=bucket_3 and Payment_Mode=Online,553.0,281919.0
2,amount_bd_bin=bucket_3 and Does_delivery_charge_exist=Y,455.0,231433.0
2,amount_bd_bin=bucket_3 and Payment_Mode=Cash_to_store,23.0,11384.0
2,amount_bd_bin=bucket_3 and Does_pickup_charge_exist=N,126.0,64691.0
2,amount_bd_bin=bucket_3 and Does_pickup_charge_exist=Y,458.0,232720.0
2,amount_bd_bin=bucket_5 and Does_delivery_charge_exist=N,53.0,94573.0
2,amount_bd_bin=bucket_5 and Payment_Mode=Online,146.0,248556.0
2,amount_bd_bin=bucket_5 and Does_delivery_charge_exist=Y,114.0,198308.0
2,amount_bd_bin=bucket_5 and Payment_Mode=Cash_to_store,19.0,39793.0
2,amount_bd_bin=bucket_5 and Does_pickup_charge_exist=N,53.0,94573.0
2,amount_bd_bin=bucket_5 and Does_pickup_charge_exist=Y,114.0,198308.0
2,Total_Garment_bucket=bucket_4 and Does_delivery_charge_exist=N,91.0,43069.0
2,Total_Garment_bucket=bucket_4 and Payment_Mode=Online,739.0,271495.0
2,Total_Garment_bucket=bucket_4 and Does_delivery_charge_exist=Y,674.0,239996.0
2,Total_Garment_bucket=bucket_4 and Payment_Mode=Cash_to_store,21.0,9812.0
2,Total_Garment_bucket=bucket_4 and amount_bd_bin=bucket_2,230.0,71433.0
2,Total_Garment_bucket=bucket_4 and Does_pickup_charge_exist=N,92.0,42623.0
2,Total_Garment_bucket=bucket_4 and amount_bd_bin=bucket_4,32.0,25987.0
2,Total_Garment_bucket=bucket_4 and amount_bd_bin=bucket_3,135.0,68034.0
2,Total_Garment_bucket=bucket_4 and amount_bd_bin=bucket_5,20.0,44456.0
2,Total_Garment_bucket=bucket_4 and amount_bd_bin=bucket_1,348.0,73155.0
2,Total_Garment_bucket=bucket_4 and Store_Name=AECS,9.0,5019.0
2,Total_Garment_bucket=bucket_4 and Does_pickup_charge_exist=Y,673.0,240442.0
2,Total_Garment_bucket=bucket_4 and Store_Name=BANASWADI,45.0,15075.0
2,Total_Garment_bucket=bucket_4 and Store_Name=DOMLUR,457.0,165466.0
2,Total_Garment_bucket=bucket_4 and Store_Name=HSR,206.0,79813.0
2,Total_Garment_bucket=bucket_4 and Store_Name=SARJAPUR,48.0,17692.0
2,amount_bd_bin=bucket_1 and Does_delivery_charge_exist=N,634.0,90544.0
2,amount_bd_bin=bucket_1 and Payment_Mode=Online,1758.0,279442.0
2,amount_bd_bin=bucket_1 and Does_delivery_charge_exist=Y,1241.0,204826.0
2,amount_bd_bin=bucket_1 and Payment_Mode=Cash_to_store,89.0,11559.0
2,amount_bd_bin=bucket_1 and Does_pickup_charge_exist=N,637.0,91192.0
2,amount_bd_bin=bucket_1 and Does_pickup_charge_exist=Y,1238.0,204178.0
2,Store_Name=AECS and Does_delivery_charge_exist=N,29.0,11396.0
2,Store_Name=AECS and Payment_Mode=Online,78.0,38240.0
2,Store_Name=AECS and Does_delivery_charge_exist=Y,49.0,26844.0
2,Store_Name=AECS and amount_bd_bin=bucket_2,18.0,6207.0
2,Store_Name=AECS and Does_pickup_charge_exist=N,29.0,11396.0
2,Store_Name=AECS and amount_bd_bin=bucket_4,9.0,7400.0
2,Store_Name=AECS and amount_bd_bin=bucket_3,9.0,5018.0
2,Store_Name=AECS and amount_bd_bin=bucket_5,8.0,14042.0
2,Store_Name=AECS and amount_bd_bin=bucket_1,34.0,5573.0
2,Store_Name=AECS and Does_pickup_charge_exist=Y,49.0,26844.0
2,Does_pickup_charge_exist=Y and Payment_Mode=Online,2658.0,1023332.0
2,Does_pickup_charge_exist=Y and Does_delivery_charge_exist=Y,2753.0,1077045.0
2,Does_pickup_charge_exist=Y and Payment_Mode=Cash_to_store,81.0,47038.0
2,Store_Name=BANASWADI and Does_delivery_charge_exist=N,69.0,23309.0
2,Store_Name=BANASWADI and Payment_Mode=Online,250.0,82588.0
2,Store_Name=BANASWADI and Does_delivery_charge_exist=Y,192.0,66202.0
2,Store_Name=BANASWADI and Payment_Mode=Cash_to_store,11.0,6923.0
2,Store_Name=BANASWADI and amount_bd_bin=bucket_2,45.0,15013.0
2,Store_Name=BANASWADI and Does_pickup_charge_exist=N,70.0,23526.0
2,Store_Name=BANASWADI and amount_bd_bin=bucket_4,13.0,10724.0
2,Store_Name=BANASWADI and amount_bd_bin=bucket_3,34.0,17453.0
2,Store_Name=BANASWADI and amount_bd_bin=bucket_5,13.0,23324.0
2,Store_Name=BANASWADI and amount_bd_bin=bucket_1,156.0,22997.0
2,Store_Name=BANASWADI and Does_pickup_charge_exist=Y,191.0,65985.0
2,Store_Name=DOMLUR and Does_delivery_charge_exist=N,793.0,278467.0
2,Store_Name=DOMLUR and Payment_Mode=Online,2247.0,830308.0
2,Store_Name=DOMLUR and Does_delivery_charge_exist=Y,1602.0,612617.0
2,Store_Name=DOMLUR and Payment_Mode=Cash_to_store,105.0,43581.0
2,Store_Name=DOMLUR and amount_bd_bin=bucket_2,567.0,184680.0
2,Store_Name=DOMLUR and Does_pickup_charge_exist=N,793.0,277854.0
2,Store_Name=DOMLUR and amount_bd_bin=bucket_4,196.0,164182.0
2,Store_Name=DOMLUR and amount_bd_bin=bucket_3,359.0,182293.0
2,Store_Name=DOMLUR and amount_bd_bin=bucket_5,100.0,176062.0
2,Store_Name=DOMLUR and amount_bd_bin=bucket_1,1173.0,183867.0
2,Store_Name=DOMLUR and Does_pickup_charge_exist=Y,1602.0,613230.0
2,Store_Name=HSR and Does_delivery_charge_exist=N,161.0,57383.0
2,Store_Name=HSR and Payment_Mode=Online,784.0,297043.0
2,Store_Name=HSR and Does_delivery_charge_exist=Y,683.0,277871.0
2,Store_Name=HSR and Payment_Mode=Cash_to_store,56.0,36034.0
2,Store_Name=HSR and amount_bd_bin=bucket_2,224.0,73101.0
2,Store_Name=HSR and Does_pickup_charge_exist=N,163.0,58663.0
2,Store_Name=HSR and amount_bd_bin=bucket_4,91.0,75786.0
2,Store_Name=HSR and amount_bd_bin=bucket_3,136.0,68829.0
2,Store_Name=HSR and amount_bd_bin=bucket_5,32.0,57784.0
2,Store_Name=HSR and amount_bd_bin=bucket_1,361.0,59754.0
2,Store_Name=HSR and Does_pickup_charge_exist=Y,681.0,276591.0
2,Store_Name=SARJAPUR and Does_delivery_charge_exist=N,75.0,29298.0
2,Store_Name=SARJAPUR and Payment_Mode=Online,305.0,123730.0
2,Store_Name=SARJAPUR and Does_delivery_charge_exist=Y,240.0,96688.0
2,Store_Name=SARJAPUR and amount_bd_bin=bucket_2,60.0,20180.0
2,Store_Name=SARJAPUR and Does_pickup_charge_exist=N,75.0,29298.0
2,Store_Name=SARJAPUR and amount_bd_bin=bucket_4,44.0,37140.0
2,Store_Name=SARJAPUR and amount_bd_bin=bucket_3,46.0,23818.0
2,Store_Name=SARJAPUR and amount_bd_bin=bucket_5,14.0,21669.0
2,Store_Name=SARJAPUR and amount_bd_bin=bucket_1,151.0,23179.0
2,Store_Name=SARJAPUR and Does_pickup_charge_exist=Y,240.0,96688.0
2,Service=Wash_&_Iron and Does_delivery_charge_exist=N,55.0,5472.0
2,Service=Wash_&_Iron and Payment_Mode=Online,91.0,19254.0
2,Service=Wash_&_Iron and Does_delivery_charge_exist=Y,63.0,17178.0
2,Service=Wash_&_Iron and Payment_Mode=Cash_to_store,24.0,2860.0
2,Service=Wash_&_Iron and Total_Garment_bucket=bucket_1,48.0,2850.0
2,Service=Wash_&_Iron and Total_Garment_bucket=bucket_2,39.0,5660.0
2,Service=Wash_&_Iron and Total_Garment_bucket=bucket_3,19.0,5608.0
2,Service=Wash_&_Iron and Total_Garment_bucket=bucket_5,5.0,4620.0
2,Service=Wash_&_Iron and amount_bd_bin=bucket_2,11.0,3482.0
2,Service=Wash_&_Iron and Does_pickup_charge_exist=N,53.0,5274.0
2,Service=Wash_&_Iron and amount_bd_bin=bucket_4,5.0,4212.0
2,Service=Wash_&_Iron and amount_bd_bin=bucket_3,7.0,3554.0
2,Service=Wash_&_Iron and Total_Garment_bucket=bucket_4,7.0,3912.0
2,Service=Wash_&_Iron and amount_bd_bin=bucket_1,94.0,10160.0
2,Service=Wash_&_Iron and Does_pickup_charge_exist=Y,65.0,17376.0
2,Service=Wash_&_Iron and Store_Name=DOMLUR,67.0,13472.0
2,Service=Wash_&_Iron and Store_Name=HSR,34.0,6430.0
3,Total_Garment_bucket=bucket_5 and amount_bd_bin=bucket_1 and Payment_Mode=Online,14.0,3351.0
3,Total_Garment_bucket=bucket_5 and amount_bd_bin=bucket_1 and Does_delivery_charge_exist=Y,16.0,3705.0
3,Total_Garment_bucket=bucket_5 and amount_bd_bin=bucket_1 and Does_pickup_charge_exist=Y,16.0,3705.0
3,Day_of_Week=Thu and amount_bd_bin=bucket_4 and Does_delivery_charge_exist=N,24.0,20646.0
3,Day_of_Week=Thu and amount_bd_bin=bucket_4 and Payment_Mode=Online,74.0,62813.0
3,Day_of_Week=Thu and amount_bd_bin=bucket_4 and Does_delivery_charge_exist=Y,58.0,49359.0
3,Day_of_Week=Thu and amount_bd_bin=bucket_4 and Payment_Mode=Cash_to_store,7.0,6516.0
3,Day_of_Week=Thu and amount_bd_bin=bucket_4 and Does_pickup_charge_exist=N,25.0,21646.0
3,Day_of_Week=Thu and amount_bd_bin=bucket_4 and Does_pickup_charge_exist=Y,57.0,48359.0
3,Day_of_Week=Thu and amount_bd_bin=bucket_3 and Does_delivery_charge_exist=N,31.0,15676.0
3,Day_of_Week=Thu and amount_bd_bin=bucket_3 and Payment_Mode=Online,128.0,65002.0
3,Day_of_Week=Thu and amount_bd_bin=bucket_3 and Does_delivery_charge_exist=Y,104.0,52748.0
3,Day_of_Week=Thu and amount_bd_bin=bucket_3 and Does_pickup_charge_exist=N,30.0,15271.0
3,Day_of_Week=Thu and amount_bd_bin=bucket_3 and Does_pickup_charge_exist=Y,105.0,53153.0
3,Day_of_Week=Thu and amount_bd_bin=bucket_2 and Does_delivery_charge_exist=N,57.0,18436.0
3,Day_of_Week=Thu and amount_bd_bin=bucket_2 and Payment_Mode=Online,220.0,70738.0
3,Day_of_Week=Thu and amount_bd_bin=bucket_2 and Does_delivery_charge_exist=Y,166.0,53289.0
3,Day_of_Week=Thu and amount_bd_bin=bucket_2 and Does_pickup_charge_exist=N,59.0,18959.0
3,Day_of_Week=Thu and amount_bd_bin=bucket_2 and Does_pickup_charge_exist=Y,164.0,52766.0
3,Total_Garment_bucket=bucket_5 and amount_bd_bin=bucket_5 and Does_delivery_charge_exist=N,6.0,15502.0
3,Total_Garment_bucket=bucket_5 and amount_bd_bin=bucket_5 and Payment_Mode=Online,30.0,47308.0
3,Total_Garment_bucket=bucket_5 and amount_bd_bin=bucket_5 and Does_delivery_charge_exist=Y,31.0,49851.0
3,Total_Garment_bucket=bucket_5 and amount_bd_bin=bucket_5 and Payment_Mode=Cash_to_store,6.0,15553.0
3,Total_Garment_bucket=bucket_5 and amount_bd_bin=bucket_5 and Does_pickup_charge_exist=N,6.0,15502.0
3,Total_Garment_bucket=bucket_5 and amount_bd_bin=bucket_5 and Does_pickup_charge_exist=Y,31.0,49851.0
3,Day_of_Week=Thu and amount_bd_bin=bucket_5 and Does_delivery_charge_exist=N,15.0,29044.0
3,Day_of_Week=Thu and amount_bd_bin=bucket_5 and Payment_Mode=Online,36.0,66137.0
3,Day_of_Week=Thu and amount_bd_bin=bucket_5 and Does_delivery_charge_exist=Y,26.0,49353.0
3,Day_of_Week=Thu and amount_bd_bin=bucket_5 and Payment_Mode=Cash_to_store,3.0,7728.0
3,Day_of_Week=Thu and amount_bd_bin=bucket_5 and Does_pickup_charge_exist=N,15.0,29044.0
3,Day_of_Week=Thu and amount_bd_bin=bucket_5 and Does_pickup_charge_exist=Y,26.0,49353.0
3,Total_Garment_bucket=bucket_5 and amount_bd_bin=bucket_2 and Does_delivery_charge_exist=N,16.0,5429.0
3,Total_Garment_bucket=bucket_5 and amount_bd_bin=bucket_2 and Payment_Mode=Online,218.0,73289.0
3,Total_Garment_bucket=bucket_5 and amount_bd_bin=bucket_2 and Does_delivery_charge_exist=Y,209.0,70310.0
3,Total_Garment_bucket=bucket_5 and amount_bd_bin=bucket_2 and Does_pickup_charge_exist=N,17.0,5709.0
3,Total_Garment_bucket=bucket_5 and amount_bd_bin=bucket_2 and Does_pickup_charge_exist=Y,208.0,70030.0
3,Total_Garment_bucket=bucket_5 and amount_bd_bin=bucket_4 and Does_delivery_charge_exist=N,13.0,10989.0
3,Total_Garment_bucket=bucket_5 and amount_bd_bin=bucket_4 and Payment_Mode=Online,155.0,128562.0
3,Total_Garment_bucket=bucket_5 and amount_bd_bin=bucket_4 and Does_delivery_charge_exist=Y,148.0,122566.0
3,Total_Garment_bucket=bucket_5 and amount_bd_bin=bucket_4 and Payment_Mode=Cash_to_store,4.0,3076.0
3,Total_Garment_bucket=bucket_5 and amount_bd_bin=bucket_4 and Does_pickup_charge_exist=N,13.0,10989.0
3,Total_Garment_bucket=bucket_5 and amount_bd_bin=bucket_4 and Does_pickup_charge_exist=Y,148.0,122566.0
3,Total_Garment_bucket=bucket_5 and amount_bd_bin=bucket_3 and Does_delivery_charge_exist=N,14.0,6749.0
3,Total_Garment_bucket=bucket_5 and amount_bd_bin=bucket_3 and Payment_Mode=Online,212.0,107204.0
3,Total_Garment_bucket=bucket_5 and amount_bd_bin=bucket_3 and Does_delivery_charge_exist=Y,210.0,107057.0
3,Total_Garment_bucket=bucket_5 and amount_bd_bin=bucket_3 and Payment_Mode=Cash_to_store,9.0,4970.0
3,Total_Garment_bucket=bucket_5 and amount_bd_bin=bucket_3 and Does_pickup_charge_exist=N,14.0,6749.0
3,Total_Garment_bucket=bucket_5 and amount_bd_bin=bucket_3 and Does_pickup_charge_exist=Y,210.0,107057.0
3,Day_of_Week=Thu and amount_bd_bin=bucket_1 and Does_delivery_charge_exist=N,180.0,24590.0
3,Day_of_Week=Thu and amount_bd_bin=bucket_1 and Payment_Mode=Online,498.0,77310.0
3,Day_of_Week=Thu and amount_bd_bin=bucket_1 and Does_delivery_charge_exist=Y,344.0,56062.0
3,Day_of_Week=Thu and amount_bd_bin=bucket_1 and Does_pickup_charge_exist=N,182.0,25111.0
3,Day_of_Week=Thu and amount_bd_bin=bucket_1 and Does_pickup_charge_exist=Y,342.0,55541.0
3,Day_of_Week=Thu and Store_Name=HSR and Does_delivery_charge_exist=N,40.0,14437.0
3,Day_of_Week=Thu and Store_Name=HSR and Payment_Mode=Online,174.0,72406.0
3,Day_of_Week=Thu and Store_Name=HSR and Does_delivery_charge_exist=Y,142.0,62966.0
3,Day_of_Week=Thu and Store_Name=HSR and Payment_Mode=Cash_to_store,8.0,4997.0
3,Day_of_Week=Thu and Store_Name=HSR and amount_bd_bin=bucket_2,43.0,13417.0
3,Day_of_Week=Thu and Store_Name=HSR and Does_pickup_charge_exist=N,42.0,15717.0
3,Day_of_Week=Thu and Store_Name=HSR and amount_bd_bin=bucket_4,21.0,18539.0
3,Day_of_Week=Thu and Store_Name=HSR and amount_bd_bin=bucket_3,30.0,15109.0
3,Day_of_Week=Thu and Store_Name=HSR and amount_bd_bin=bucket_5,8.0,17532.0
3,Day_of_Week=Thu and Store_Name=HSR and amount_bd_bin=bucket_1,80.0,12806.0
3,Day_of_Week=Thu and Store_Name=HSR and Does_pickup_charge_exist=Y,140.0,61686.0
3,Day_of_Week=Thu and Store_Name=SARJAPUR and Does_delivery_charge_exist=N,22.0,8955.0
3,Day_of_Week=Thu and Store_Name=SARJAPUR and Payment_Mode=Online,80.0,32903.0
3,Day_of_Week=Thu and Store_Name=SARJAPUR and Does_delivery_charge_exist=Y,59.0,24154.0
3,Day_of_Week=Thu and Store_Name=SARJAPUR and amount_bd_bin=bucket_2,12.0,4045.0
3,Day_of_Week=Thu and Store_Name=SARJAPUR and Does_pickup_charge_exist=N,22.0,8955.0
3,Day_of_Week=Thu and Store_Name=SARJAPUR and amount_bd_bin=bucket_4,8.0,6535.0
3,Day_of_Week=Thu and Store_Name=SARJAPUR and amount_bd_bin=bucket_3,13.0,6533.0
3,Day_of_Week=Thu and Store_Name=SARJAPUR and amount_bd_bin=bucket_5,6.0,9964.0
3,Day_of_Week=Thu and Store_Name=SARJAPUR and amount_bd_bin=bucket_1,42.0,6032.0
3,Day_of_Week=Thu and Store_Name=SARJAPUR and Does_pickup_charge_exist=Y,59.0,24154.0
3,Day_of_Week=Thu and Store_Name=BANASWADI and Payment_Mode=Online,59.0,16115.0
3,Day_of_Week=Thu and Store_Name=BANASWADI and Does_delivery_charge_exist=Y,49.0,14329.0
3,Day_of_Week=Thu and Store_Name=BANASWADI and amount_bd_bin=bucket_2,10.0,3244.0
3,Day_of_Week=Thu and Store_Name=BANASWADI and amount_bd_bin=bucket_3,6.0,2941.0
3,Day_of_Week=Thu and Store_Name=BANASWADI and amount_bd_bin=bucket_1,43.0,6799.0
3,Day_of_Week=Thu and Store_Name=BANASWADI and Does_pickup_charge_exist=Y,48.0,14112.0
3,Day_of_Week=Thu and Store_Name=AECS and Payment_Mode=Online,20.0,10237.0
3,Day_of_Week=Thu and Store_Name=AECS and Does_delivery_charge_exist=Y,16.0,9059.0
3,Day_of_Week=Thu and Store_Name=AECS and amount_bd_bin=bucket_5,3.0,4908.0
3,Day_of_Week=Thu and Store_Name=AECS and Does_pickup_charge_exist=Y,16.0,9059.0
3,Day_of_Week=Thu and Store_Name=DOMLUR and Does_delivery_charge_exist=N,228.0,81683.0
3,Day_of_Week=Thu and Store_Name=DOMLUR and Payment_Mode=Online,623.0,210339.0
3,Day_of_Week=Thu and Store_Name=DOMLUR and Does_delivery_charge_exist=Y,432.0,150303.0
3,Day_of_Week=Thu and Store_Name=DOMLUR and Payment_Mode=Cash_to_store,27.0,14447.0
3,Day_of_Week=Thu and Store_Name=DOMLUR and amount_bd_bin=bucket_2,153.0,49133.0
3,Day_of_Week=Thu and Store_Name=DOMLUR and Does_pickup_charge_exist=N,229.0,81825.0
3,Day_of_Week=Thu and Store_Name=DOMLUR and amount_bd_bin=bucket_4,52.0,43869.0
3,Day_of_Week=Thu and Store_Name=DOMLUR and amount_bd_bin=bucket_3,82.0,41493.0
3,Day_of_Week=Thu and Store_Name=DOMLUR and amount_bd_bin=bucket_5,22.0,43571.0
3,Day_of_Week=Thu and Store_Name=DOMLUR and amount_bd_bin=bucket_1,351.0,53920.0
3,Day_of_Week=Thu and Store_Name=DOMLUR and Does_pickup_charge_exist=Y,431.0,150161.0
3,Service=Steam_Ironing and Total_Garment_bucket=bucket_5 and Does_delivery_charge_exist=N,22.0,11510.0
3,Service=Steam_Ironing and Total_Garment_bucket=bucket_5 and Payment_Mode=Online,308.0,130568.0
3,Service=Steam_Ironing and Total_Garment_bucket=bucket_5 and Does_delivery_charge_exist=Y,305.0,131472.0
3,Service=Steam_Ironing and Total_Garment_bucket=bucket_5 and Payment_Mode=Cash_to_store,16.0,8872.0
3,Service=Steam_Ironing and Total_Garment_bucket=bucket_5 and amount_bd_bin=bucket_2,173.0,57706.0
3,Service=Steam_Ironing and Total_Garment_bucket=bucket_5 and Does_pickup_charge_exist=N,23.0,11790.0
3,Service=Steam_Ironing and Total_Garment_bucket=bucket_5 and amount_bd_bin=bucket_4,22.0,16498.0
3,Service=Steam_Ironing and Total_Garment_bucket=bucket_5 and amount_bd_bin=bucket_3,123.0,61303.0
3,Service=Steam_Ironing and Total_Garment_bucket=bucket_5 and amount_bd_bin=bucket_5,4.0,6218.0
3,Service=Steam_Ironing and Total_Garment_bucket=bucket_5 and Does_pickup_charge_exist=Y,304.0,131192.0
3,Service=Steam_Ironing and Total_Garment_bucket=bucket_5 and Store_Name=BANASWADI,33.0,13736.0
3,Service=Steam_Ironing and Total_Garment_bucket=bucket_5 and Store_Name=DOMLUR,202.0,89280.0
3,Service=Steam_Ironing and Total_Garment_bucket=bucket_5 and Store_Name=HSR,67.0,28300.0
3,Service=Steam_Ironing and Total_Garment_bucket=bucket_5 and Store_Name=SARJAPUR,19.0,9061.0
3,Service=Wash_&_Iron_(Kg_Basis) and Total_Garment_bucket=bucket_5 and Does_delivery_charge_exist=N,15.0,13563.0
3,Service=Wash_&_Iron_(Kg_Basis) and Total_Garment_bucket=bucket_5 and Payment_Mode=Online,138.0,127242.0
3,Service=Wash_&_Iron_(Kg_Basis) and Total_Garment_bucket=bucket_5 and Does_delivery_charge_exist=Y,128.0,118827.0
3,Service=Wash_&_Iron_(Kg_Basis) and Total_Garment_bucket=bucket_5 and Payment_Mode=Cash_to_store,4.0,4257.0
3,Service=Wash_&_Iron_(Kg_Basis) and Total_Garment_bucket=bucket_5 and Does_pickup_charge_exist=N,15.0,13563.0
3,Service=Wash_&_Iron_(Kg_Basis) and Total_Garment_bucket=bucket_5 and amount_bd_bin=bucket_4,94.0,80091.0
3,Service=Wash_&_Iron_(Kg_Basis) and Total_Garment_bucket=bucket_5 and amount_bd_bin=bucket_3,21.0,12069.0
3,Service=Wash_&_Iron_(Kg_Basis) and Total_Garment_bucket=bucket_5 and amount_bd_bin=bucket_5,26.0,39465.0
3,Service=Wash_&_Iron_(Kg_Basis) and Total_Garment_bucket=bucket_5 and Store_Name=AECS,4.0,5679.0
3,Service=Wash_&_Iron_(Kg_Basis) and Total_Garment_bucket=bucket_5 and Does_pickup_charge_exist=Y,128.0,118827.0
3,Service=Wash_&_Iron_(Kg_Basis) and Total_Garment_bucket=bucket_5 and Store_Name=DOMLUR,64.0,58797.0
3,Service=Wash_&_Iron_(Kg_Basis) and Total_Garment_bucket=bucket_5 and Store_Name=HSR,50.0,43497.0
3,Service=Wash_&_Iron_(Kg_Basis) and Total_Garment_bucket=bucket_5 and Store_Name=SARJAPUR,24.0,23715.0
3,Service=Wash_&_Fold_(Kg_Basis) and Total_Garment_bucket=bucket_5 and Does_delivery_charge_exist=N,11.0,4620.0
3,Service=Wash_&_Fold_(Kg_Basis) and Total_Garment_bucket=bucket_5 and Payment_Mode=Online,177.0,92634.0
3,Service=Wash_&_Fold_(Kg_Basis) and Total_Garment_bucket=bucket_5 and Does_delivery_charge_exist=Y,174.0,91680.0
3,Service=Wash_&_Fold_(Kg_Basis) and Total_Garment_bucket=bucket_5 and amount_bd_bin=bucket_2,50.0,17268.0
3,Service=Wash_&_Fold_(Kg_Basis) and Total_Garment_bucket=bucket_5 and Does_pickup_charge_exist=N,11.0,4620.0
3,Service=Wash_&_Fold_(Kg_Basis) and Total_Garment_bucket=bucket_5 and amount_bd_bin=bucket_4,41.0,33588.0
3,Service=Wash_&_Fold_(Kg_Basis) and Total_Garment_bucket=bucket_5 and amount_bd_bin=bucket_3,80.0,40434.0
3,Service=Wash_&_Fold_(Kg_Basis) and Total_Garment_bucket=bucket_5 and Does_pickup_charge_exist=Y,174.0,91680.0
3,Service=Wash_&_Fold_(Kg_Basis) and Total_Garment_bucket=bucket_5 and Store_Name=BANASWADI,12.0,7104.0
3,Service=Wash_&_Fold_(Kg_Basis) and Total_Garment_bucket=bucket_5 and Store_Name=DOMLUR,106.0,52302.0
3,Service=Wash_&_Fold_(Kg_Basis) and Total_Garment_bucket=bucket_5 and Store_Name=HSR,45.0,21954.0
3,Service=Wash_&_Fold_(Kg_Basis) and Total_Garment_bucket=bucket_5 and Store_Name=SARJAPUR,19.0,12888.0
3,Service=Dry_Cleaning and Total_Garment_bucket=bucket_5 and Does_delivery_charge_exist=N,1.0,4554.0
3,Service=Dry_Cleaning and Total_Garment_bucket=bucket_5 and Does_delivery_charge_exist=Y,2.0,6890.0
3,Service=Dry_Cleaning and Total_Garment_bucket=bucket_5 and Payment_Mode=Cash_to_store,3.0,11444.0
3,Service=Dry_Cleaning and Total_Garment_bucket=bucket_5 and Does_pickup_charge_exist=N,1.0,4554.0
3,Service=Dry_Cleaning and Total_Garment_bucket=bucket_5 and amount_bd_bin=bucket_5,3.0,11444.0
3,Service=Dry_Cleaning and Total_Garment_bucket=bucket_5 and Does_pickup_charge_exist=Y,2.0,6890.0
3,Service=Dry_Cleaning and Total_Garment_bucket=bucket_5 and Store_Name=BANASWADI,1.0,3310.0
3,Service=Dry_Cleaning and Total_Garment_bucket=bucket_5 and Store_Name=DOMLUR,2.0,8134.0
3,Total_Garment_bucket=bucket_5 and Store_Name=AECS and Payment_Mode=Online,13.0,10336.0
3,Total_Garment_bucket=bucket_5 and Store_Name=AECS and Does_delivery_charge_exist=Y,13.0,10336.0
3,Total_Garment_bucket=bucket_5 and Store_Name=AECS and amount_bd_bin=bucket_4,5.0,4116.0
3,Total_Garment_bucket=bucket_5 and Store_Name=AECS and amount_bd_bin=bucket_5,2.0,3771.0
